gene_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENSG00000227698,0,0,0,0,0,0
ENSG00000251778,0,0,0,0,0,0
ENSG00000157617|C2CD2,0,0,0,0,0,0
ENSG00000307821,0,0,0,0,0,0
ENSG00000173276|ZBTB21,0,0,0,0,0,0
ENSG00000237232|ZNF295-AS1,0,0,0,0,0,0
ENSG00000289322,0,0,0,0,0,0
ENSG00000177398|UMODL1,0,0,0,0,0,0
ENSG00000184385|UMODL1-AS1,0,0,0,0,0,0
ENSG00000304334,0,0,0,0,0,0
ENSG00000310393,0,0,0,0,0,0
ENSG00000160179|ABCG1,0,0,0,0,0,0
ENSG00000223262|RNA5SP492,0,0,0,0,0,0
ENSG00000160180|TFF3,0,0,0,0,0,0
ENSG00000160181|TFF2,0,0,0,0,0,0
ENSG00000160182|TFF1,0,0,0,0,0,0
ENSG00000306128,0,0,0,0,0,0
ENSG00000160183|TMPRSS3,0,0,0,0,0,0
ENSG00000160185|UBASH3A,0,0,0,0,0,0
ENSG00000252619|RNU6-1149P,0,0,0,0,0,0
ENSG00000307177,0,0,0,0,0,0
ENSG00000309213,0,0,0,0,0,0
ENSG00000160188|RSPH1,0,0,0,0,0,0
ENSG00000160190|SLC37A1,0,0,0,0,0,0
ENSG00000239930|RSPH1-DT,0,0,0,0,0,0
ENSG00000231867,0,0,0,0,0,0
ENSG00000235772,0,0,0,0,0,0
ENSG00000225431|LINC01671,0,0,0,0,0,0
ENSG00000235023,0,0,0,0,0,0
ENSG00000305359,0,0,0,0,0,0
ENSG00000160191|PDE9A,0,0,0,0,0,0
ENSG00000225731|PDE9A-AS1,0,0,0,0,0,0
ENSG00000283051|LINC01668,0,0,0,0,0,0
ENSG00000300976,0,0,0,0,0,0
ENSG00000233754,0,0,0,0,0,0
ENSG00000306625,0,0,0,0,0,0
ENSG00000225218,0,0,0,0,0,0
ENSG00000160193|WDR4,0,0,0,0,0,0
ENSG00000160194|NDUFV3,0,0,0,0,0,0
ENSG00000233056|ERVH48-1,0,0,0,0,0,0
ENSG00000264580|MIR5692B,0,0,0,0,0,0
ENSG00000296063,0,0,0,0,0,0
ENSG00000224100,0,0,0,0,0,0
ENSG00000160199|PKNOX1,0,0,0,0,0,0
ENSG00000160200|CBS,0,0,0,0,0,0
ENSG00000295227,0,0,0,0,0,0
ENSG00000160201|U2AF1,0,0,0,0,0,0
ENSG00000286549,0,0,0,0,0,0
ENSG00000232777|MRPL51P2,0,0,0,0,0,0
ENSG00000236663|FRGCA,0,0,0,0,0,0
ENSG00000295784,0,0,0,0,0,0
ENSG00000228120,0,0,0,0,0,0
ENSG00000160202|CRYAA,0,0,0,0,0,0
ENSG00000304896,0,0,0,0,0,0
ENSG00000304875,0,0,0,0,0,0
ENSG00000308454,0,0,0,0,0,0
ENSG00000307473,0,0,0,0,0,0
ENSG00000296246,0,0,0,0,0,0
ENSG00000237864|LINC00322,0,0,0,0,0,0
ENSG00000295592,0,0,0,0,0,0
ENSG00000310337,0,0,0,0,0,0
ENSG00000237989|LINC01679,0,0,0,0,0,0
ENSG00000225637,0,0,0,0,0,0
ENSG00000300149,0,0,0,0,0,0
ENSG00000300030,0,0,0,0,0,0
ENSG00000142178|SIK1,0,0,0,0,0,0
ENSG00000294125,0,0,0,0,0,0
ENSG00000294141,0,0,0,0,0,0
ENSG00000185186|LINC00313,0,0,0,0,0,0
ENSG00000301914,0,0,0,0,0,0
ENSG00000188660|LINC00319,0,0,0,0,0,0
ENSG00000301935,0,0,0,0,0,0
ENSG00000223975,0,0,0,0,0,0
ENSG00000160207|HSF2BP,0,0,0,0,0,0
ENSG00000214326|RPL31P1,0,0,0,0,0,0
ENSG00000234289|H2BC12L,0,0,0,0,0,0
ENSG00000278433|MIR6070,0,0,0,0,0,0
ENSG00000160208|RRP1B,0,0,0,0,0,0
ENSG00000303490,0,0,0,0,0,0
ENSG00000160209|PDXK,0,0,0,0,0,0
ENSG00000309574,0,0,0,0,0,0
ENSG00000287507,0,0,0,0,0,0
ENSG00000160213|CSTB,0,0,0,0,0,0
ENSG00000310147,0,0,0,0,0,0
ENSG00000234030|TMEM97P1,0,0,0,0,0,0
ENSG00000160214|RRP1,0,0,0,0,0,0
ENSG00000215458|AATBC,0,0,0,0,0,0
ENSG00000226543|MYL6P1,0,0,0,0,0,0
ENSG00000160216|AGPAT3,0,0,0,0,0,0
ENSG00000289546,0,0,0,0,0,0
ENSG00000199598|RNU6-859P,0,0,0,0,0,0
ENSG00000288593,0,0,0,0,0,0
ENSG00000252606|RNU6-1150P,0,0,0,0,0,0
ENSG00000160218|TRAPPC10,0,0,0,0,0,0
ENSG00000213440|H2AZP1,0,0,0,0,0,0
ENSG00000241945|PWP2,0,0,0,0,0,0
ENSG00000298760,0,0,0,0,0,0
ENSG00000160221|GATD3,0,0,0,0,0,0
ENSG00000294982,0,0,0,0,0,0
ENSG00000225331|LINC01678,0,0,0,0,0,0
ENSG00000285413,0,0,0,0,0,0
ENSG00000237604,0,0,0,0,0,0
ENSG00000232124,0,0,0,0,0,0
ENSG00000295834,0,0,0,0,0,0
ENSG00000160223|ICOSLG,0,0,0,0,0,0
ENSG00000278158,0,0,0,0,0,0
ENSG00000275799,0,0,0,0,0,0
ENSG00000142182|DNMT3L,0,0,0,0,0,0
ENSG00000232010|DNMT3L-AS1,0,0,0,0,0,0
ENSG00000160224|AIRE,0,0,0,0,0,0
ENSG00000141959|PFKL,0,0,0,0,0,0
ENSG00000241728,0,0,0,0,0,0
ENSG00000160226|CFAP410,0,0,0,0,0,0
ENSG00000184441,0,0,0,0,0,0
ENSG00000232969,0,0,0,0,0,0
ENSG00000260256,0,0,0,0,0,0
ENSG00000142185|TRPM2,0,0,0,0,0,0
ENSG00000302477,0,0,0,0,0,0
ENSG00000230061|TRPM2-AS,0,0,0,0,0,0
ENSG00000266692,0,0,0,0,0,0
ENSG00000264452,0,0,0,0,0,0
ENSG00000229356|LRRC3-DT,0,0,0,0,0,0
ENSG00000160233|LRRC3,0,0,0,0,0,0
ENSG00000224747|MTCYBP21,0,0,0,0,0,0
ENSG00000223431|MTND6P21,0,0,0,0,0,0
ENSG00000227999|MTND5P1,0,0,0,0,0,0
ENSG00000274225|HEPFAL,0,0,0,0,0,0
ENSG00000289857,0,0,0,0,0,0
ENSG00000228709|LINC02575,0,0,0,0,0,0
ENSG00000175894|TSPEAR,0,0,0,0,0,0
ENSG00000235890|TSPEAR-AS1,0,0,0,0,0,0
ENSG00000287088,0,0,0,0,0,0
ENSG00000215455|KRTAP10-1,0,0,0,0,0,0
ENSG00000205445|KRTAP10-2,0,0,0,0,0,0
ENSG00000212935|KRTAP10-3,0,0,0,0,0,0
ENSG00000215454|KRTAP10-4,0,0,0,0,0,0
ENSG00000241123|KRTAP10-5,0,0,0,0,0,0
ENSG00000188155|KRTAP10-6,0,0,0,0,0,0
ENSG00000272804|KRTAP10-7,0,0,0,0,0,0
ENSG00000187766|KRTAP10-8,0,0,0,0,0,0
ENSG00000221837|KRTAP10-9,0,0,0,0,0,0
ENSG00000221859|KRTAP10-10,0,0,0,0,0,0
ENSG00000243489|KRTAP10-11,0,0,0,0,0,0
ENSG00000212933|KRTAP12-4,0,0,0,0,0,0
ENSG00000205439|KRTAP12-3,0,0,0,0,0,0
ENSG00000221864|KRTAP12-2,0,0,0,0,0,0
ENSG00000229880|IMMTP1,0,0,0,0,0,0
ENSG00000187175|KRTAP12-1,0,0,0,0,0,0
ENSG00000276647|KRTAP12-5P,0,0,0,0,0,0
ENSG00000189169|KRTAP10-12,0,0,0,0,0,0
ENSG00000236382|KRTAP10-13P,0,0,0,0,0,0
ENSG00000289144,0,0,0,0,0,0
ENSG00000302159,0,0,0,0,0,0
ENSG00000184787|UBE2G2,0,0,0,0,0,0
ENSG00000236519|LINC01424,0,0,0,0,0,0
ENSG00000184900|SUMO3,0,0,0,0,0,0
ENSG00000306307,0,0,0,0,0,0
ENSG00000183255|PTTG1IP,0,0,0,0,0,0
ENSG00000289009,0,0,0,0,0,0
ENSG00000160255|ITGB2,0,0,0,0,0,0
ENSG00000227039|ITGB2-AS1,0,0,0,0,0,0
ENSG00000273027,0,0,0,0,0,0
ENSG00000183250|LINC01547,0,0,0,0,0,0
ENSG00000272825,0,0,0,0,0,0
ENSG00000160256|SLX9,0,0,0,0,0,0
ENSG00000276529,0,0,0,0,0,0
ENSG00000234880|LINC00163,0,0,0,0,0,0
ENSG00000261706|LINC00165,0,0,0,0,0,0
ENSG00000275874|PICSAR,0,0,0,0,0,0
ENSG00000307843,0,0,0,0,0,0
ENSG00000300952,0,0,0,0,0,0
ENSG00000295969,0,0,0,0,0,0
ENSG00000293210|SSR4P1,0,0,0,0,0,0
ENSG00000235374|SSR4P1,0,0,0,0,0,0
ENSG00000197381|ADARB1,0,0,0,0,0,0
ENSG00000267857,0,0,0,0,0,0
ENSG00000182586|LINC00334,0,0,0,0,0,0
ENSG00000298713,0,0,0,0,0,0
ENSG00000298733,0,0,0,0,0,0
ENSG00000186866|POFUT2,0,0,0,0,0,0
ENSG00000223768|LINC00205,0,0,0,0,0,0
ENSG00000298729,0,0,0,0,0,0
ENSG00000184274|LINC00315,0,0,0,0,0,0
ENSG00000288842,0,0,0,0,0,0
ENSG00000298750,0,0,0,0,0,0
ENSG00000229382,0,0,0,0,0,0
ENSG00000237664|LINC00316,0,0,0,0,0,0
ENSG00000299188,0,0,0,0,0,0
ENSG00000228930|MTCO1P3,0,0,0,0,0,0
ENSG00000228355,0,0,0,0,0,0
ENSG00000273796|BNAT1,0,0,0,0,0,0
ENSG00000182871|COL18A1,0,0,0,0,0,0
ENSG00000224574|COL18A1-AS2,0,0,0,0,0,0
ENSG00000183535|COL18A1-AS1,0,0,0,0,0,0
ENSG00000306053,0,0,0,0,0,0
ENSG00000275167|MIR6815,0,0,0,0,0,0
ENSG00000173638|SLC19A1,0,0,0,0,0,0
ENSG00000307065,0,0,0,0,0,0
ENSG00000307048,0,0,0,0,0,0
ENSG00000305941,0,0,0,0,0,0
ENSG00000298030,0,0,0,0,0,0
ENSG00000301966,0,0,0,0,0,0
ENSG00000304517,0,0,0,0,0,0
ENSG00000288885,0,0,0,0,0,0
ENSG00000299414,0,0,0,0,0,0
ENSG00000293763,0,0,0,0,0,0
ENSG00000233922|LINC01694,0,0,0,0,0,0
ENSG00000286082,0,0,0,0,0,0
ENSG00000286594,0,0,0,0,0,0
ENSG00000305537,0,0,0,0,0,0
ENSG00000304596,0,0,0,0,0,0
ENSG00000304622,0,0,0,0,0,0
ENSG00000183570|PCBP3,0,0,0,0,0,0
ENSG00000275139,0,0,0,0,0,0
ENSG00000205424|PCBP3-AS1,0,0,0,0,0,0
ENSG00000286886,0,0,0,0,0,0
ENSG00000276633,0,0,0,0,0,0
ENSG00000280604,0,0,0,0,0,0
ENSG00000274248,0,0,0,0,0,0
ENSG00000289224,0,0,0,0,0,0
ENSG00000304160,0,0,0,0,0,0
ENSG00000142156|COL6A1,0,0,0,0,0,0
ENSG00000224413,0,0,0,0,0,0
ENSG00000228235,0,0,0,0,0,0
ENSG00000308668,0,0,0,0,0,0
ENSG00000308652,0,0,0,0,0,0
ENSG00000226115,0,0,0,0,0,0
ENSG00000233767|PSMA6P3,0,0,0,0,0,0
ENSG00000227438|COL6A2-DT,0,0,0,0,0,0
ENSG00000142173|COL6A2,0,0,0,0,0,0
ENSG00000160282|FTCD,0,0,0,0,0,0
ENSG00000237338|FTCD-AS1,0,0,0,0,0,0
ENSG00000160284|SPATC1L,0,0,0,0,0,0
ENSG00000228404,0,0,0,0,0,0
ENSG00000160285|LSS,0,0,0,0,0,0
ENSG00000223901,0,0,0,0,0,0
ENSG00000215424|MCM3AP-AS1,0,0,0,0,0,0
ENSG00000160294|MCM3AP,0,0,0,0,0,0
ENSG00000228137,0,0,0,0,0,0
ENSG00000239415,0,0,0,0,0,0
ENSG00000182362|YBEY,0,0,0,0,0,0
ENSG00000160298|C21orf58,0,0,0,0,0,0
ENSG00000160299|PCNT,0,0,0,0,0,0
ENSG00000286224,0,0,0,0,0,0
ENSG00000225043|RPL18AP2,0,0,0,0,0,0
ENSG00000289421,0,0,0,0,0,0
ENSG00000160305|DIP2A,0,0,0,0,0,0
ENSG00000223692|DIP2A-IT1,0,0,0,0,0,0
ENSG00000202239|RNU6-396P,0,0,0,0,0,0
ENSG00000303462,0,0,0,0,0,0
ENSG00000160307|S100B,0,0,0,0,0,0
ENSG00000160310|PRMT2,0,0,0,0,0,0
ENSG00000230982|DSTNP1,0,0,0,0,0,0
ENSG00000289511,0,0,0,0,0,0
ENSG00000294541,0,0,0,0,0,0
ENSG00000277248|U2,0,0,0,0,0,0
ENSG00000301473,0,0,0,0,0,0
ENSG00000301496,0,0,0,0,0,0
ENSG00000283047|FRG1FP,0,0,0,0,0,0
ENSG00000303605,0,0,0,0,0,0
ENSG00000279973,0,0,0,0,0,0
ENSG00000226444|ACTR3BP7,0,0,0,0,0,0
ENSG00000294022,0,0,0,0,0,0
ENSG00000276871|5_8S_rRNA,0,0,0,0,0,0
ENSG00000288262|ZNF73P,0,0,0,0,0,0
ENSG00000290397,0,0,0,0,0,0
ENSG00000310416,0,0,0,0,0,0
ENSG00000286406,0,0,0,0,0,0
ENSG00000296155,0,0,0,0,0,0
ENSG00000298316,0,0,0,0,0,0
ENSG00000298334,0,0,0,0,0,0
ENSG00000307720,0,0,0,0,0,0
ENSG00000300120,0,0,0,0,0,0
ENSG00000310236,0,0,0,0,0,0
ENSG00000283023|FRG1GP,0,0,0,0,0,0
ENSG00000297508,0,0,0,0,0,0
ENSG00000302854,0,0,0,0,0,0
ENSG00000276138|U6,0,0,0,0,0,0
MSTRG.277,0,0,0,0,0,0
ENSG00000236235,0,0,0,0,0,0
MSTRG.278,0,0,0,0,4,0
ENSG00000184624|ZNF72BP,0,0,0,0,0,0
MSTRG.279|BNIP3P2,0,0,0,0,1,0
ENSG00000236831|YME1L1P1,0,0,0,0,0,0
MSTRG.280,0,0,0,0,0,0
MSTRG.281,0,0,0,0,0,0
MSTRG.282|OR11H1,0,0,0,0,0,0
MSTRG.283|ARHGAP42P3,0,0,0,0,0,0
MSTRG.284,0,0,0,0,1,0
MSTRG.285|USP10P3,0,0,0,0,3,0
MSTRG.286|SSBP3P3,0,0,0,0,0,0
MSTRG.287,0,0,0,0,0,0
MSTRG.288,0,0,0,0,0,0
MSTRG.289|NEK2P2,0,0,0,0,2,1
MSTRG.290,0,0,0,0,0,0
MSTRG.284|NF1P6,0,0,0,0,3,0
ENSG00000234381|MED15P7,0,0,0,0,0,0
MSTRG.291|POTEH,0,0,2,16,14,15
MSTRG.292|POTEH-AS1,0,0,0,0,0,0
MSTRG.293|RNU6-816P,0,0,0,0,0,0
MSTRG.291,0,0,0,1,1,1
MSTRG.294|PSLNR,0,0,0,0,1,0
MSTRG.295|GRAMD4P2,0,0,0,0,0,0
MSTRG.299,0,0,0,0,0,0
ENSG00000233866,0,0,0,0,0,0
ENSG00000278188|U6,0,0,0,0,0,0
ENSG00000225293|ABCD1P4,0,0,0,0,0,0
ENSG00000226160,0,0,0,0,0,0
ENSG00000229658|PABPC1P9,0,0,0,0,0,0
ENSG00000227367|SLC9B1P4,0,0,0,0,0,0
MSTRG.300|ACTR3BP6,0,0,0,0,0,0
ENSG00000235969|CHEK2P4,0,0,0,0,0,0
ENSG00000273362,0,0,0,0,0,0
ENSG00000233995,0,0,0,0,0,0
MSTRG.310|XKR3,0,0,0,0,8,17
ENSG00000290408|HSFY1P1,0,0,0,0,0,0
ENSG00000229027|HSFY1P1,0,0,0,0,0,0
ENSG00000234121|GPM6BP3,0,0,0,0,0,0
ENSG00000283535,0,0,0,0,0,0
ENSG00000237835,0,0,0,0,0,0
MSTRG.311|ZNF402P,0,0,0,3,0,0
ENSG00000228122|MTND1P17,0,0,0,0,0,0
ENSG00000237358,0,0,0,0,0,0
ENSG00000298208,0,0,0,0,0,0
MSTRG.312,0,0,1,0,0,0
ENSG00000230481|IGKV1OR22-5,0,0,0,0,0,0
ENSG00000253691|IGKV2OR22-4,0,0,0,0,0,0
ENSG00000253460|IGKV2OR22-3,0,0,0,0,0,0
ENSG00000254264|IGKV3OR22-2,0,0,0,0,0,0
ENSG00000253481|IGKV1OR22-1,0,0,0,0,0,0
ENSG00000285045,0,0,0,0,0,0
ENSG00000215568|GAB4,0,0,0,0,0,0
ENSG00000270226|IL9RP6,0,0,0,0,0,0
ENSG00000310179,0,0,0,0,0,0
ENSG00000295065,0,0,0,0,0,0
ENSG00000276400|VN1R9P,0,0,0,0,0,0
MSTRG.313,0,0,0,0,0,0
MSTRG.315,0,4,5,0,3,5
ENSG00000308779,0,0,0,0,0,0
ENSG00000308791,0,0,0,0,0,0
ENSG00000231004|CECR9,0,0,0,0,0,0
ENSG00000239547|RN7SL843P,0,0,0,0,0,0
MSTRG.337|LINC00528,0,0,0,3,5,9
ENSG00000274252|GGTLC3,0,0,0,0,0,0
MSTRG.364|Metazoa_SRP,0,0,0,0,1,0
MSTRG.365,0,0,0,0,0,0
ENSG00000274625,0,0,0,0,0,0
ENSG00000275362|Metazoa_SRP,0,0,0,0,0,0
ENSG00000278110|SUSD2P2,0,0,0,0,0,0
MSTRG.370|FAM246B,0,2,2,0,0,0
ENSG00000273907|CA15P2,0,0,0,0,0,0
MSTRG.372|PPP1R26P2,0,0,0,0,1,0
MSTRG.373|PPP1R26P4,0,0,0,0,1,0
ENSG00000309872,0,0,0,0,0,0
MSTRG.374|FAM230E,0,0,0,0,1,0
MSTRG.375,0,0,0,0,0,0
ENSG00000307221,0,0,0,0,0,0
ENSG00000276095|FAM230F,0,0,0,0,0,0
ENSG00000299619,0,0,0,0,0,0
MSTRG.384,0,3,0,0,0,0
MSTRG.398|GSC2,0,0,0,0,0,0
MSTRG.407,0,3,0,0,0,0
ENSG00000281548|LINC00895,0,0,0,0,0,0
ENSG00000302501,0,0,0,0,0,0
ENSG00000305857,0,0,0,0,0,0
ENSG00000230485,0,0,0,0,0,0
ENSG00000225007,0,0,0,0,0,0
ENSG00000304282,0,0,0,0,0,0
MSTRG.434|Metazoa_SRP,0,0,1,0,1,0
MSTRG.451,0,0,0,0,0,0
MSTRG.452|FAM230G,0,0,0,0,0,0
MSTRG.453,0,0,0,15,3,0
MSTRG.453|USP41P,0,0,0,0,0,0
ENSG00000207343|RNU6-225P,0,0,0,0,0,0
ENSG00000301723,0,0,0,0,0,0
ENSG00000249680|TUBA3GP,0,0,0,0,0,0
ENSG00000284665,0,0,0,0,0,0
ENSG00000206142|FAM230H,0,0,0,0,0,0
ENSG00000237407,0,0,0,0,0,0
ENSG00000303017,0,0,0,0,0,0
MSTRG.497|PPP1R26P5,0,0,0,0,0,0
ENSG00000279920|LINC01651,0,0,0,0,0,0
ENSG00000226534|SUSD2P1,0,0,0,0,0,0
ENSG00000273846|Metazoa_SRP,0,0,0,0,0,0
ENSG00000252020,0,0,0,0,0,0
ENSG00000275840|Metazoa_SRP,0,0,0,0,0,0
MSTRG.503|Metazoa_SRP,0,0,0,0,1,0
ENSG00000252143,0,0,0,0,0,0
MSTRG.507|RN7SKP221,0,0,0,0,0,0
MSTRG.512,0,0,0,0,0,0
MSTRG.514,0,0,0,3,3,3
ENSG00000299757,0,0,0,0,0,0
ENSG00000286127,0,0,0,0,0,0
MSTRG.527,0,0,0,3,2,2
MSTRG.528|MPPE1P2,0,2,2,2,0,2
MSTRG.533|PRAMENP,0,0,0,0,0,0
MSTRG.534|IGLVI-70,0,0,0,0,0,0
MSTRG.535|IGLV4-69,0,0,0,0,0,0
MSTRG.536|IGLVI-68,0,0,0,0,0,0
MSTRG.537,0,0,0,0,0,0
MSTRG.538,0,0,0,0,0,0
MSTRG.539|IGLV10-67,0,0,0,0,1,0
ENSG00000228161,0,0,0,0,0,0
ENSG00000253874|IGLVIV-66-1,0,0,0,0,0,0
ENSG00000254075|IGLVV-66,0,0,0,0,0,0
ENSG00000254161|IGLVIV-65,0,0,0,0,0,0
ENSG00000253242|IGLVIV-64,0,0,0,0,0,0
ENSG00000253752|IGLVI-63,0,0,0,0,0,0
ENSG00000253823|IGLV1-62,0,0,0,0,0,0
ENSG00000275361,0,0,0,0,0,0
ENSG00000211638|IGLV8-61,0,0,0,0,0,0
ENSG00000225741,0,0,0,0,0,0
ENSG00000236118,0,0,0,0,0,0
ENSG00000233720,0,0,0,0,0,0
ENSG00000211639|IGLV4-60,0,0,0,0,0,0
ENSG00000227710,0,0,0,0,0,0
MSTRG.540|SOCS2P2,0,0,0,0,0,0
ENSG00000254308|IGLVIV-59,0,0,0,0,0,0
ENSG00000253637|IGLVV-58,0,0,0,0,0,0
ENSG00000236323|BMP6P1,0,0,0,0,0,0
ENSG00000211640|IGLV6-57,0,0,0,0,0,0
ENSG00000253126|IGLVI-56,0,0,0,0,0,0
ENSG00000211641|IGLV11-55,0,0,0,0,0,0
ENSG00000211642|IGLV10-54,0,0,0,0,0,0
ENSG00000253935|IGLVIV-53,0,0,0,0,0,0
ENSG00000234726,0,0,0,0,0,0
ENSG00000169575|VPREB1,0,0,0,0,0,0
MSTRG.546|ASH2LP3,0,0,0,0,0,0
ENSG00000223350|IGLV9-49,0,0,0,0,0,0
ENSG00000232515,0,0,0,0,0,0
ENSG00000211647|IGLV5-48,0,0,0,0,0,0
ENSG00000211648|IGLV1-47,0,0,0,0,0,0
MSTRG.547|ASH2LP2,0,0,0,0,0,0
ENSG00000211649|IGLV7-46,0,0,0,0,0,0
ENSG00000232603,0,0,0,0,0,0
ENSG00000211650|IGLV5-45,0,0,0,0,0,0
ENSG00000211651|IGLV1-44,0,0,0,0,0,0
ENSG00000211652|IGLV7-43,0,0,0,0,0,0
ENSG00000254175|IGLVI-42,0,0,0,0,0,0
ENSG00000254073|IGLVVII-41-1,0,0,0,0,0,0
ENSG00000253818|IGLV1-41,0,0,0,0,0,0
ENSG00000211653|IGLV1-40,0,0,0,0,0,0
ENSG00000224144|ASH2LP1,0,0,0,0,0,0
ENSG00000253889|IGLVI-38,0,0,0,0,0,0
ENSG00000211654|IGLV5-37,0,0,0,0,0,0
MSTRG.548|IGLV1-36,0,0,0,0,2,0
MSTRG.549|ASH2LP4,0,0,0,0,3,0
ENSG00000253631|IGLV7-35,0,0,0,0,0,0
MSTRG.550,0,0,0,0,2,0
MSTRG.552|ZNF280A,0,0,0,25,23,27
MSTRG.553|PRAME,0,0,0,1843,1032,1295
MSTRG.554|LL22NC03-63E9.3,0,0,0,0,0,0
ENSG00000253120|IGLV2-34,0,0,0,0,0,0
ENSG00000211656|IGLV2-33,0,0,0,0,0,0
ENSG00000211657|IGLV3-32,0,0,0,0,0,0
ENSG00000253920|IGLV3-31,0,0,0,0,0,0
ENSG00000253329|IGLV3-30,0,0,0,0,0,0
MSTRG.555|BCRP4,0,0,0,0,0,0
MSTRG.556,0,0,0,0,0,0
MSTRG.556|POM121L1P,0,0,0,0,3,0
MSTRG.557|GGTLC2,0,0,4,7,5,5
MSTRG.558|IGLV3-29,0,0,0,0,1,0
ENSG00000253451|IGLV2-28,0,0,0,0,0,0
ENSG00000211658|IGLV3-27,0,0,0,0,0,0
ENSG00000253913|IGLV3-26,0,0,0,0,0,0
ENSG00000253779|IGLVVI-25-1,0,0,0,0,0,0
MSTRG.559|IGLV3-25,0,0,0,0,0,0
ENSG00000232350,0,0,0,0,0,0
ENSG00000223999,0,0,0,0,0,0
ENSG00000253822|IGLV3-24,0,0,0,0,0,0
ENSG00000211660|IGLV2-23,0,0,0,0,0,0
ENSG00000253546|IGLVVI-22-1,0,0,0,0,0,0
ENSG00000211661|IGLV3-22,0,0,0,0,0,0
ENSG00000211662|IGLV3-21,0,0,0,0,0,0
ENSG00000254240|IGLVI-20,0,0,0,0,0,0
MSTRG.560|IGLV3-19,0,0,0,0,3,0
ENSG00000278667,0,0,0,0,0,0
ENSG00000211664|IGLV2-18,0,0,0,0,0,0
ENSG00000253152|IGLV3-17,0,0,0,0,0,0
ENSG00000211665|IGLV3-16,0,0,0,0,0,0
ENSG00000253786|IGLV3-15,0,0,0,0,0,0
MSTRG.561,0,0,0,3,0,0
MSTRG.562|IGLV2-14,0,0,0,276,232,280
ENSG00000253590|IGLV3-13,0,0,0,0,0,0
ENSG00000211667|IGLV3-12,0,0,0,0,0,0
ENSG00000231392,0,0,0,0,0,0
ENSG00000275772,0,0,0,0,0,0
MSTRG.563,0,0,0,0,0,0
MSTRG.564|IGLV2-11,0,0,0,0,0,0
MSTRG.565,0,0,0,0,0,0
MSTRG.566|IGLV3-10,0,0,0,0,0,0
MSTRG.567,0,0,0,0,0,0
MSTRG.568|IGLV3-9,0,0,0,0,3,0
MSTRG.569|IGLV2-8,0,0,0,0,0,0
MSTRG.569|MIR650,0,0,0,0,0,0
MSTRG.570,0,0,0,0,3,0
ENSG00000254077|IGLV3-7,0,0,0,0,0,0
ENSG00000253448|IGLV3-6,0,0,0,0,0,0
MSTRG.571|IGLV2-5,0,0,0,0,0,0
ENSG00000226420|IGLV3-4,0,0,0,0,0,0
ENSG00000211672|IGLV4-3,0,0,0,0,0,0
ENSG00000253963|IGLV3-2,0,0,0,0,0,0
ENSG00000211673|IGLV3-1,0,0,0,0,0,0
MSTRG.572|MIR5571,0,0,0,0,0,0
MSTRG.576|IGLJ3,0,0,0,0,0,0
MSTRG.577|IGLC3,0,0,0,4204,2553,3187
ENSG00000211680|IGLJ4,0,0,0,0,0,0
MSTRG.578|IGLC4,0,0,0,0,1,0
ENSG00000211681|IGLJ5,0,0,0,0,0,0
MSTRG.579|IGLC5,0,0,0,96,48,54
ENSG00000211682|IGLJ6,0,0,0,0,0,0
MSTRG.580|IGLC6,0,0,0,67,32,36
ENSG00000211684|IGLJ7,0,0,0,0,0,0
MSTRG.581|IGLC7,0,0,0,20,7,14
ENSG00000237472|ATP5PFP2,0,0,0,0,0,0
ENSG00000223679,0,0,0,0,0,0
MSTRG.582,0,0,0,0,3,0
MSTRG.594|RPS10P30,0,0,0,0,0,0
ENSG00000236611|LINC02556,0,0,0,0,0,0
MSTRG.599|LINC01659,0,0,3,2,15,0
MSTRG.599,0,3,0,1,1,1
MSTRG.600|FAM230I,0,0,0,0,0,0
MSTRG.601,0,0,0,0,0,0
MSTRG.602,0,0,0,8,10,0
MSTRG.603|LINC02557,0,0,0,0,0,0
ENSG00000296781,0,0,0,0,0,0
MSTRG.604|PCAT14,0,0,3,433,313,378
MSTRG.605,0,0,0,0,0,0
MSTRG.606|IGLL1,0,0,0,0,0,5
MSTRG.608,0,0,0,0,0,0
MSTRG.613|VPREB3,0,0,0,0,0,3
MSTRG.620,0,0,0,2,0,0
MSTRG.621,0,0,0,0,0,0
MSTRG.638|GSTT4,0,0,0,0,0,3
MSTRG.639,0,0,0,0,0,0
MSTRG.640,0,0,0,0,0,0
ENSG00000215464|RPS10P29,0,0,0,0,0,0
MSTRG.660,0,0,0,0,0,0
MSTRG.660|POM121L10P,0,1,0,1,0,0
MSTRG.661,0,0,0,0,0,0
ENSG00000224806|ARL5AP4,0,0,0,0,0,0
MSTRG.662|ACTR2P1,0,0,0,0,3,0
ENSG00000282012,0,0,0,0,0,0
ENSG00000309048,0,0,0,0,0,0
ENSG00000237601,0,0,0,0,0,0
MSTRG.663|CRIP1P4,0,0,0,0,0,0
MSTRG.664|PIWIL3,0,0,0,3,0,0
ENSG00000206069|LHFPL7,0,0,0,0,0,0
ENSG00000100053|CRYBB3,0,0,0,0,0,0
ENSG00000298663,0,0,0,0,0,0
ENSG00000279298,0,0,0,0,0,0
